dteday,season,year,month,hour,weekday,workingday,weather_situation,temp,feeling_temperature,humidity,windspeed,casual,registered,count,recency
2012-05-27,Summer,2012,May,18,Monday,Holiday,Clear,0.76,0.7121,0.58,0.2985,266,252,518,218
2012-05-27,Summer,2012,May,19,Monday,Holiday,Clear,0.76,0.7121,0.58,0.194,230,212,442,218
2012-05-27,Summer,2012,May,20,Monday,Holiday,Clear,0.74,0.6818,0.55,0.1642,168,224,392,218
2012-05-27,Summer,2012,May,21,Monday,Holiday,Light Snow,0.66,0.6212,0.69,0.4179,64,79,143,218
2012-05-27,Summer,2012,May,22,Monday,Holiday,Light Snow,0.62,0.5758,0.83,0.0,9,50,59,218
2012-05-27,Summer,2012,May,23,Monday,Holiday,Light Snow,0.62,0.5758,0.83,0.1343,31,65,96,218
2012-05-28,Summer,2012,May,0,Tuesday,Holiday,Clear,0.62,0.5758,0.83,0.2239,21,44,65,217
2012-05-28,Summer,2012,May,1,Tuesday,Holiday,Mist,0.62,0.5909,0.78,0.2985,14,45,59,217
2012-05-28,Summer,2012,May,2,Tuesday,Holiday,Clear,0.6,0.5606,0.83,0.2239,20,28,48,217
2012-05-28,Summer,2012,May,3,Tuesday,Holiday,Clear,0.62,0.5909,0.73,0.1642,6,12,18,217
2012-05-28,Summer,2012,May,4,Tuesday,Holiday,Clear,0.6,0.5758,0.78,0.1343,2,4,6,217
2012-05-28,Summer,2012,May,5,Tuesday,Holiday,Clear,0.6,0.5758,0.78,0.1343,4,5,9,217
2012-05-28,Summer,2012,May,6,Tuesday,Holiday,Clear,0.62,0.5909,0.73,0.1642,6,14,20,217
2012-05-28,Summer,2012,May,7,Tuesday,Holiday,Clear,0.62,0.5909,0.78,0.1045,24,43,67,217
2012-05-28,Summer,2012,May,8,Tuesday,Holiday,Clear,0.66,0.6212,0.69,0.0,62,93,155,217
2012-05-28,Summer,2012,May,9,Tuesday,Holiday,Clear,0.7,0.6515,0.61,0.0,121,142,263,217
2012-05-28,Summer,2012,May,10,Tuesday,Holiday,Clear,0.7,0.6515,0.61,0.0,189,175,364,217
2012-05-28,Summer,2012,May,11,Tuesday,Holiday,Clear,0.72,0.6818,0.66,0.1343,254,222,476,217
2012-05-28,Summer,2012,May,12,Tuesday,Holiday,Clear,0.76,0.7121,0.62,0.1343,233,292,525,217
2012-05-28,Summer,2012,May,13,Tuesday,Holiday,Clear,0.8,0.7879,0.63,0.2836,272,284,556,217
2012-05-28,Summer,2012,May,14,Tuesday,Holiday,Clear,0.8,0.7879,0.63,0.2836,238,227,465,217
2012-05-28,Summer,2012,May,15,Tuesday,Holiday,Clear,0.82,0.7879,0.56,0.2985,181,279,460,217
2012-05-28,Summer,2012,May,16,Tuesday,Holiday,Clear,0.82,0.7879,0.56,0.3284,223,278,501,217
2012-05-28,Summer,2012,May,17,Tuesday,Holiday,Clear,0.82,0.7879,0.56,0.2985,158,247,405,217
2012-05-28,Summer,2012,May,18,Tuesday,Holiday,Clear,0.8,0.7727,0.59,0.2985,132,251,383,217
2012-05-28,Summer,2012,May,19,Tuesday,Holiday,Clear,0.8,0.7576,0.55,0.2985,148,247,395,217
2012-05-28,Summer,2012,May,20,Tuesday,Holiday,Clear,0.78,0.7424,0.62,0.2985,114,203,317,217
2012-05-28,Summer,2012,May,21,Tuesday,Holiday,Clear,0.76,0.7273,0.66,0.2836,66,181,247,217
2012-05-28,Summer,2012,May,22,Tuesday,Holiday,Clear,0.74,0.697,0.7,0.1642,47,110,157,217
2012-05-28,Summer,2012,May,23,Tuesday,Holiday,Clear,0.72,0.697,0.74,0.1642,22,60,82,217
2012-05-29,Summer,2012,May,0,Wednesday,Working Day,Clear,0.7,0.6667,0.79,0.194,12,33,45,216
2012-05-29,Summer,2012,May,1,Wednesday,Working Day,Clear,0.7,0.6667,0.79,0.194,1,13,14,216
2012-05-29,Summer,2012,May,2,Wednesday,Working Day,Clear,0.68,0.6364,0.83,0.1343,0,8,8,216
2012-05-29,Summer,2012,May,3,Wednesday,Working Day,Clear,0.68,0.6364,0.79,0.2836,1,2,3,216
2012-05-29,Summer,2012,May,4,Wednesday,Working Day,Clear,0.66,0.6061,0.78,0.2239,0,5,5,216
2012-05-29,Summer,2012,May,5,Wednesday,Working Day,Clear,0.66,0.6061,0.78,0.2239,1,32,33,216
2012-05-29,Summer,2012,May,6,Wednesday,Working Day,Clear,0.66,0.6061,0.78,0.2239,9,145,154,216
2012-05-29,Summer,2012,May,7,Wednesday,Working Day,Clear,0.66,0.6061,0.78,0.2239,19,431,450,216
2012-05-29,Summer,2012,May,8,Wednesday,Working Day,Clear,0.7,0.6667,0.74,0.194,46,588,634,216
2012-05-29,Summer,2012,May,9,Wednesday,Working Day,Clear,0.72,0.6818,0.7,0.2537,26,231,257,216
2012-05-29,Summer,2012,May,10,Wednesday,Working Day,Clear,0.74,0.697,0.7,0.2985,67,116,183,216
2012-05-29,Summer,2012,May,11,Wednesday,Working Day,Clear,0.76,0.7121,0.62,0.2985,50,147,197,216
2012-05-29,Summer,2012,May,12,Wednesday,Working Day,Clear,0.8,0.7576,0.55,0.3284,56,181,237,216
2012-05-29,Summer,2012,May,13,Wednesday,Working Day,Clear,0.82,0.7727,0.52,0.3881,63,176,239,216
2012-05-29,Summer,2012,May,14,Wednesday,Working Day,Clear,0.82,0.7727,0.52,0.4179,80,158,238,216
2012-05-29,Summer,2012,May,15,Wednesday,Working Day,Clear,0.82,0.7727,0.49,0.3881,71,185,256,216
2012-05-29,Summer,2012,May,16,Wednesday,Working Day,Clear,0.82,0.7727,0.49,0.4925,73,320,393,216
2012-05-29,Summer,2012,May,17,Wednesday,Working Day,Clear,0.82,0.7576,0.46,0.4179,107,674,781,216
2012-05-29,Summer,2012,May,18,Wednesday,Working Day,Clear,0.8,0.7424,0.49,0.4925,78,632,710,216
2012-05-29,Summer,2012,May,19,Wednesday,Working Day,Clear,0.78,0.7121,0.52,0.3582,69,457,526,216
2012-05-29,Summer,2012,May,20,Wednesday,Working Day,Light Snow,0.7,0.6515,0.61,0.5224,36,168,204,216
2012-05-29,Summer,2012,May,21,Wednesday,Working Day,Light Snow,0.6,0.5455,0.88,0.4478,3,68,71,216
2012-05-29,Summer,2012,May,22,Wednesday,Working Day,Mist,0.62,0.5606,0.88,0.0896,2,53,55,216
2012-05-29,Summer,2012,May,23,Wednesday,Working Day,Light Snow,0.62,0.5455,0.94,0.0,10,40,50,216
2012-05-30,Summer,2012,May,0,Thursday,Working Day,Light Snow,0.64,0.5758,0.89,0.1045,4,32,36,215
2012-05-30,Summer,2012,May,1,Thursday,Working Day,Light Snow,0.64,0.5758,0.89,0.194,0,4,4,215
2012-05-30,Summer,2012,May,2,Thursday,Working Day,Light Snow,0.62,0.5455,0.94,0.0896,1,4,5,215
2012-05-30,Summer,2012,May,3,Thursday,Working Day,Light Snow,0.62,0.5606,0.88,0.1343,0,5,5,215
2012-05-30,Summer,2012,May,4,Thursday,Working Day,Mist,0.62,0.5606,0.88,0.1343,0,6,6,215
2012-05-30,Summer,2012,May,5,Thursday,Working Day,Mist,0.62,0.5909,0.78,0.1343,1,40,41,215
2012-05-30,Summer,2012,May,6,Thursday,Working Day,Mist,0.6,0.5758,0.78,0.1045,5,139,144,215
2012-05-30,Summer,2012,May,7,Thursday,Working Day,Light Snow,0.6,0.5758,0.78,0.194,14,469,483,215
2012-05-30,Summer,2012,May,8,Thursday,Working Day,Mist,0.6,0.5909,0.73,0.1642,29,642,671,215
2012-05-30,Summer,2012,May,9,Thursday,Working Day,Mist,0.62,0.6061,0.69,0.194,23,282,305,215
2012-05-30,Summer,2012,May,10,Thursday,Working Day,Mist,0.62,0.6061,0.69,0.2836,39,138,177,215
2012-05-30,Summer,2012,May,11,Thursday,Working Day,Mist,0.66,0.6212,0.65,0.194,53,155,208,215
2012-05-30,Summer,2012,May,12,Thursday,Working Day,Clear,0.7,0.6515,0.54,0.0,33,220,253,215
2012-05-30,Summer,2012,May,13,Thursday,Working Day,Clear,0.7,0.6515,0.51,0.0,53,236,289,215
2012-05-30,Summer,2012,May,14,Thursday,Working Day,Clear,0.72,0.6515,0.42,0.1343,44,208,252,215
2012-05-30,Summer,2012,May,15,Thursday,Working Day,Clear,0.72,0.6667,0.51,0.1343,54,221,275,215
2012-05-30,Summer,2012,May,16,Thursday,Working Day,Clear,0.72,0.6667,0.51,0.1642,46,352,398,215
2012-05-30,Summer,2012,May,17,Thursday,Working Day,Clear,0.74,0.6667,0.48,0.0896,83,756,839,215
2012-05-30,Summer,2012,May,18,Thursday,Working Day,Clear,0.74,0.6667,0.48,0.1642,50,746,796,215
2012-05-30,Summer,2012,May,19,Thursday,Working Day,Clear,0.72,0.6667,0.54,0.1642,50,506,556,215
2012-05-30,Summer,2012,May,20,Thursday,Working Day,Mist,0.54,0.5152,0.6,0.1343,57,374,431,215
2012-05-30,Summer,2012,May,21,Thursday,Working Day,Clear,0.68,0.6364,0.57,0.1045,41,263,304,215
2012-05-30,Summer,2012,May,22,Thursday,Working Day,Clear,0.66,0.6212,0.69,0.1045,26,191,217,215
2012-05-30,Summer,2012,May,23,Thursday,Working Day,Clear,0.66,0.6212,0.65,0.1045,39,121,160,215
2012-05-31,Summer,2012,May,0,Friday,Working Day,Clear,0.64,0.6061,0.69,0.1343,13,48,61,214
2012-05-31,Summer,2012,May,1,Friday,Working Day,Clear,0.64,0.6061,0.69,0.0896,4,22,26,214
2012-05-31,Summer,2012,May,2,Friday,Working Day,Clear,0.64,0.6061,0.65,0.0896,6,8,14,214
2012-05-31,Summer,2012,May,3,Friday,Working Day,Clear,0.62,0.6061,0.69,0.0896,0,8,8,214
2012-05-31,Summer,2012,May,4,Friday,Working Day,Clear,0.62,0.6061,0.69,0.0,0,8,8,214
2012-05-31,Summer,2012,May,5,Friday,Working Day,Clear,0.62,0.6061,0.69,0.2537,1,32,33,214
2012-05-31,Summer,2012,May,6,Friday,Working Day,Clear,0.6,0.5909,0.73,0.2239,7,171,178,214
2012-05-31,Summer,2012,May,7,Friday,Working Day,Clear,0.6,0.6061,0.64,0.2836,18,489,507,214
2012-05-31,Summer,2012,May,8,Friday,Working Day,Clear,0.62,0.6212,0.57,0.2537,18,675,693,214
2012-05-31,Summer,2012,May,9,Friday,Working Day,Clear,0.66,0.6212,0.47,0.2537,47,264,311,214
2012-05-31,Summer,2012,May,10,Friday,Working Day,Clear,0.7,0.6364,0.39,0.3881,65,155,220,214
2012-05-31,Summer,2012,May,11,Friday,Working Day,Clear,0.72,0.6515,0.37,0.2836,65,153,218,214
2012-05-31,Summer,2012,May,12,Friday,Working Day,Clear,0.72,0.6515,0.37,0.194,62,230,292,214
2012-05-31,Summer,2012,May,13,Friday,Working Day,Clear,0.74,0.6515,0.35,0.1343,77,216,293,214
2012-05-31,Summer,2012,May,14,Friday,Working Day,Clear,0.76,0.6667,0.31,0.194,61,193,254,214
2012-05-31,Summer,2012,May,15,Friday,Working Day,Clear,0.76,0.6667,0.33,0.2985,81,209,290,214
2012-05-31,Summer,2012,May,16,Friday,Working Day,Clear,0.76,0.6667,0.33,0.2836,103,384,487,214
2012-05-31,Summer,2012,May,17,Friday,Working Day,Clear,0.76,0.6667,0.31,0.1642,85,742,827,214
2012-05-31,Summer,2012,May,18,Friday,Working Day,Clear,0.74,0.6515,0.3,0.194,85,700,785,214
2012-05-31,Summer,2012,May,19,Friday,Working Day,Clear,0.72,0.6515,0.34,0.1642,104,487,591,214
2012-05-31,Summer,2012,May,20,Friday,Working Day,Clear,0.68,0.6364,0.44,0.1642,88,391,479,214
2012-05-31,Summer,2012,May,21,Friday,Working Day,Clear,0.68,0.6364,0.44,0.1642,41,318,359,214
2012-05-31,Summer,2012,May,22,Friday,Working Day,Clear,0.66,0.6212,0.5,0.1642,43,221,264,214
2012-05-31,Summer,2012,May,23,Friday,Working Day,Clear,0.66,0.6212,0.54,0.2239,26,114,140,214
2012-06-01,Summer,2012,June,0,Saturday,Working Day,Clear,0.66,0.6212,0.5,0.2537,10,76,86,213
2012-06-01,Summer,2012,June,1,Saturday,Working Day,Clear,0.64,0.6212,0.53,0.2239,0,34,34,213
2012-06-01,Summer,2012,June,2,Saturday,Working Day,Clear,0.64,0.6212,0.57,0.2239,3,13,16,213
2012-06-01,Summer,2012,June,3,Saturday,Working Day,Mist,0.62,0.5909,0.73,0.0896,0,4,4,213
2012-06-01,Summer,2012,June,4,Saturday,Working Day,Mist,0.62,0.5909,0.73,0.0896,1,5,6,213
2012-06-01,Summer,2012,June,5,Saturday,Working Day,Mist,0.62,0.5909,0.78,0.0896,4,41,45,213
2012-06-01,Summer,2012,June,6,Saturday,Working Day,Light Snow,0.62,0.5606,0.88,0.1343,5,136,141,213
2012-06-01,Summer,2012,June,7,Saturday,Working Day,Mist,0.64,0.5758,0.89,0.194,33,369,402,213
2012-06-01,Summer,2012,June,8,Saturday,Working Day,Mist,0.64,0.5758,0.89,0.194,19,675,694,213
2012-06-01,Summer,2012,June,9,Saturday,Working Day,Mist,0.64,0.5758,0.83,0.2239,24,274,298,213
2012-06-01,Summer,2012,June,10,Saturday,Working Day,Mist,0.66,0.6061,0.78,0.2836,49,155,204,213
2012-06-01,Summer,2012,June,11,Saturday,Working Day,Mist,0.7,0.6667,0.74,0.2836,42,193,235,213
2012-06-01,Summer,2012,June,12,Saturday,Working Day,Mist,0.7,0.6667,0.74,0.3582,72,238,310,213
2012-06-01,Summer,2012,June,13,Saturday,Working Day,Clear,0.72,0.6818,0.7,0.2985,76,240,316,213
2012-06-01,Summer,2012,June,14,Saturday,Working Day,Light Snow,0.72,0.6818,0.66,0.2836,55,199,254,213
2012-06-01,Summer,2012,June,15,Saturday,Working Day,Light Snow,0.72,0.6818,0.66,0.2836,45,213,258,213
2012-06-01,Summer,2012,June,16,Saturday,Working Day,Light Snow,0.74,0.6818,0.58,0.4478,36,186,222,213
2012-06-01,Summer,2012,June,17,Saturday,Working Day,Light Snow,0.7,0.6515,0.7,0.2537,25,202,227,213
2012-06-01,Summer,2012,June,18,Saturday,Working Day,Light Snow,0.62,0.5606,0.88,0.3582,10,100,110,213
2012-06-01,Summer,2012,June,19,Saturday,Working Day,Light Snow,0.62,0.5606,0.88,0.3582,4,41,45,213
2012-06-01,Summer,2012,June,20,Saturday,Working Day,Light Snow,0.62,0.5455,0.94,0.2537,1,38,39,213
2012-06-01,Summer,2012,June,21,Saturday,Working Day,Light Snow,0.64,0.5909,0.78,0.2537,12,73,85,213
2012-06-01,Summer,2012,June,22,Saturday,Working Day,Light Snow,0.6,0.5455,0.88,0.1343,1,22,23,213
2012-06-01,Summer,2012,June,23,Saturday,Working Day,Light Snow,0.6,0.5455,0.88,0.1343,6,67,73,213
2012-06-02,Summer,2012,June,0,Sunday,Holiday,Mist,0.56,0.5303,0.83,0.1343,5,81,86,212
2012-06-02,Summer,2012,June,1,Sunday,Holiday,Mist,0.56,0.5303,0.83,0.1045,15,61,76,212
2012-06-02,Summer,2012,June,2,Sunday,Holiday,Mist,0.54,0.5152,0.88,0.0,3,38,41,212
2012-06-02,Summer,2012,June,3,Sunday,Holiday,Clear,0.56,0.5303,0.73,0.2537,8,18,26,212
2012-06-02,Summer,2012,June,4,Sunday,Holiday,Clear,0.54,0.5152,0.68,0.2836,2,11,13,212
2012-06-02,Summer,2012,June,5,Sunday,Holiday,Clear,0.5,0.4848,0.72,0.194,1,11,12,212
2012-06-02,Summer,2012,June,6,Sunday,Holiday,Mist,0.5,0.4848,0.77,0.194,5,31,36,212
2012-06-02,Summer,2012,June,7,Sunday,Holiday,Clear,0.52,0.5,0.72,0.1045,9,77,86,212
2012-06-02,Summer,2012,June,8,Sunday,Holiday,Clear,0.54,0.5152,0.64,0.1642,30,180,210,212
2012-06-02,Summer,2012,June,9,Sunday,Holiday,Clear,0.56,0.5303,0.6,0.2537,89,243,332,212
2012-06-02,Summer,2012,June,10,Sunday,Holiday,Clear,0.6,0.6212,0.53,0.2985,145,348,493,212
2012-06-02,Summer,2012,June,11,Sunday,Holiday,Clear,0.58,0.5455,0.46,0.2836,179,357,536,212
2012-06-02,Summer,2012,June,12,Sunday,Holiday,Clear,0.62,0.6212,0.43,0.3582,250,418,668,212
2012-06-02,Summer,2012,June,13,Sunday,Holiday,Clear,0.62,0.6212,0.41,0.2537,279,400,679,212
2012-06-02,Summer,2012,June,14,Sunday,Holiday,Clear,0.64,0.6212,0.38,0.2985,259,388,647,212
2012-06-02,Summer,2012,June,15,Sunday,Holiday,Clear,0.64,0.6212,0.38,0.2537,297,405,702,212
2012-06-02,Summer,2012,June,16,Sunday,Holiday,Clear,0.64,0.6212,0.38,0.2537,275,369,644,212
2012-06-02,Summer,2012,June,17,Sunday,Holiday,Clear,0.64,0.6212,0.36,0.0,248,338,586,212
2012-06-02,Summer,2012,June,18,Sunday,Holiday,Clear,0.64,0.6212,0.36,0.0,171,341,512,212
2012-06-02,Summer,2012,June,19,Sunday,Holiday,Clear,0.64,0.6212,0.36,0.1642,185,369,554,212
2012-06-02,Summer,2012,June,20,Sunday,Holiday,Clear,0.62,0.6212,0.35,0.2836,139,260,399,212
2012-06-02,Summer,2012,June,21,Sunday,Holiday,Clear,0.6,0.6212,0.4,0.1045,96,220,316,212
2012-06-02,Summer,2012,June,22,Sunday,Holiday,Clear,0.58,0.5455,0.46,0.1343,52,176,228,212
2012-06-02,Summer,2012,June,23,Sunday,Holiday,Clear,0.56,0.5303,0.52,0.1045,53,185,238,212
2012-06-03,Summer,2012,June,0,Monday,Holiday,Clear,0.54,0.5152,0.6,0.1642,27,142,169,211
2012-06-03,Summer,2012,June,1,Monday,Holiday,Clear,0.54,0.5152,0.56,0.1343,21,100,121,211
2012-06-03,Summer,2012,June,2,Monday,Holiday,Clear,0.52,0.5,0.59,0.1045,22,67,89,211
2012-06-03,Summer,2012,June,3,Monday,Holiday,Clear,0.52,0.5,0.63,0.1045,16,34,50,211
2012-06-03,Summer,2012,June,4,Monday,Holiday,Clear,0.5,0.4848,0.72,0.0896,1,12,13,211
2012-06-03,Summer,2012,June,5,Monday,Holiday,Clear,0.5,0.4848,0.68,0.0,1,11,12,211
2012-06-03,Summer,2012,June,6,Monday,Holiday,Clear,0.46,0.4545,0.82,0.1045,6,16,22,211
2012-06-03,Summer,2012,June,7,Monday,Holiday,Clear,0.5,0.4848,0.68,0.1045,6,29,35,211
2012-06-03,Summer,2012,June,8,Monday,Holiday,Clear,0.54,0.5152,0.6,0.0896,30,110,140,211
2012-06-03,Summer,2012,June,9,Monday,Holiday,Clear,0.6,0.6212,0.46,0.194,70,230,300,211
2012-06-03,Summer,2012,June,10,Monday,Holiday,Clear,0.62,0.6212,0.43,0.2239,127,277,404,211
2012-06-03,Summer,2012,June,11,Monday,Holiday,Clear,0.64,0.6212,0.41,0.2537,199,312,511,211
2012-06-03,Summer,2012,June,12,Monday,Holiday,Clear,0.66,0.6212,0.39,0.2985,276,408,684,211
2012-06-03,Summer,2012,June,13,Monday,Holiday,Clear,0.68,0.6364,0.36,0.2836,265,421,686,211
2012-06-03,Summer,2012,June,14,Monday,Holiday,Clear,0.68,0.6364,0.36,0.3284,267,411,678,211
2012-06-03,Summer,2012,June,15,Monday,Holiday,Clear,0.7,0.6364,0.34,0.0,236,408,644,211
2012-06-03,Summer,2012,June,16,Monday,Holiday,Clear,0.7,0.6364,0.34,0.2985,226,436,662,211
2012-06-03,Summer,2012,June,17,Monday,Holiday,Clear,0.7,0.6364,0.34,0.2537,192,386,578,211
2012-06-03,Summer,2012,June,18,Monday,Holiday,Clear,0.7,0.6364,0.34,0.2537,153,343,496,211
2012-06-03,Summer,2012,June,19,Monday,Holiday,Clear,0.68,0.6364,0.34,0.2836,116,337,453,211
2012-06-03,Summer,2012,June,20,Monday,Holiday,Clear,0.66,0.6212,0.39,0.194,84,230,314,211
2012-06-03,Summer,2012,June,21,Monday,Holiday,Clear,0.62,0.6212,0.43,0.1642,66,180,246,211
2012-06-03,Summer,2012,June,22,Monday,Holiday,Clear,0.62,0.6212,0.5,0.3881,61,165,226,211
2012-06-03,Summer,2012,June,23,Monday,Holiday,Clear,0.58,0.5455,0.53,0.1045,26,82,108,211
2012-06-04,Summer,2012,June,0,Tuesday,Working Day,Clear,0.58,0.5455,0.53,0.0,11,38,49,210
2012-06-04,Summer,2012,June,1,Tuesday,Working Day,Light Snow,0.56,0.5303,0.6,0.1642,4,10,14,210
2012-06-04,Summer,2012,June,2,Tuesday,Working Day,Clear,0.56,0.5303,0.6,0.2239,1,10,11,210
2012-06-04,Summer,2012,June,3,Tuesday,Working Day,Mist,0.56,0.5303,0.6,0.1642,0,5,5,210
2012-06-04,Summer,2012,June,4,Tuesday,Working Day,Clear,0.54,0.5152,0.64,0.0896,2,6,8,210
2012-06-04,Summer,2012,June,5,Tuesday,Working Day,Clear,0.52,0.5,0.68,0.0,2,33,35,210
2012-06-04,Summer,2012,June,6,Tuesday,Working Day,Clear,0.52,0.5,0.68,0.0,4,135,139,210
2012-06-04,Summer,2012,June,7,Tuesday,Working Day,Clear,0.56,0.5303,0.6,0.2239,13,504,517,210
2012-06-04,Summer,2012,June,8,Tuesday,Working Day,Clear,0.6,0.6212,0.49,0.2239,22,643,665,210
2012-06-04,Summer,2012,June,9,Tuesday,Working Day,Clear,0.62,0.6212,0.43,0.2836,38,244,282,210
2012-06-04,Summer,2012,June,10,Tuesday,Working Day,Clear,0.64,0.6212,0.41,0.4627,67,120,187,210
2012-06-04,Summer,2012,June,11,Tuesday,Working Day,Clear,0.64,0.6212,0.38,0.4925,71,168,239,210
2012-06-04,Summer,2012,June,12,Tuesday,Working Day,Clear,0.64,0.6212,0.41,0.4478,62,220,282,210
2012-06-04,Summer,2012,June,13,Tuesday,Working Day,Clear,0.64,0.6212,0.41,0.3582,85,189,274,210
2012-06-04,Summer,2012,June,14,Tuesday,Working Day,Clear,0.62,0.6212,0.41,0.4925,84,186,270,210
2012-06-04,Summer,2012,June,15,Tuesday,Working Day,Clear,0.66,0.6212,0.39,0.2985,77,215,292,210
2012-06-04,Summer,2012,June,16,Tuesday,Working Day,Clear,0.66,0.6212,0.39,0.4627,73,375,448,210
2012-06-04,Summer,2012,June,17,Tuesday,Working Day,Clear,0.64,0.6212,0.38,0.4478,101,733,834,210
2012-06-04,Summer,2012,June,18,Tuesday,Working Day,Clear,0.64,0.6212,0.38,0.3881,103,719,822,210
2012-06-04,Summer,2012,June,19,Tuesday,Working Day,Clear,0.62,0.6212,0.38,0.4179,91,554,645,210
2012-06-04,Summer,2012,June,20,Tuesday,Working Day,Clear,0.6,0.6212,0.4,0.3582,71,390,461,210
2012-06-04,Summer,2012,June,21,Tuesday,Working Day,Clear,0.58,0.5455,0.49,0.2537,40,225,265,210
2012-06-04,Summer,2012,June,22,Tuesday,Working Day,Clear,0.56,0.5303,0.52,0.2836,41,127,168,210
2012-06-04,Summer,2012,June,23,Tuesday,Working Day,Clear,0.58,0.5455,0.49,0.2985,8,78,86,210
2012-06-05,Summer,2012,June,0,Wednesday,Working Day,Clear,0.54,0.5152,0.68,0.4179,6,28,34,209
2012-06-05,Summer,2012,June,1,Wednesday,Working Day,Mist,0.52,0.5,0.77,0.3284,2,18,20,209
2012-06-05,Summer,2012,June,2,Wednesday,Working Day,Light Snow,0.52,0.5,0.72,0.2985,0,8,8,209
2012-06-05,Summer,2012,June,3,Wednesday,Working Day,Light Snow,0.5,0.4848,0.82,0.194,0,5,5,209
2012-06-05,Summer,2012,June,4,Wednesday,Working Day,Light Snow,0.5,0.4848,0.82,0.194,1,4,5,209
2012-06-05,Summer,2012,June,5,Wednesday,Working Day,Light Snow,0.48,0.4697,0.82,0.1642,1,35,36,209
2012-06-05,Summer,2012,June,6,Wednesday,Working Day,Clear,0.48,0.4697,0.82,0.2537,7,177,184,209
2012-06-05,Summer,2012,June,7,Wednesday,Working Day,Clear,0.48,0.4697,0.77,0.2985,29,540,569,209
2012-06-05,Summer,2012,June,8,Wednesday,Working Day,Mist,0.48,0.4697,0.77,0.2239,30,680,710,209
2012-06-05,Summer,2012,June,9,Wednesday,Working Day,Mist,0.52,0.5,0.72,0.2537,50,285,335,209
2012-06-05,Summer,2012,June,10,Wednesday,Working Day,Mist,0.52,0.5,0.63,0.2985,58,118,176,209
2012-06-05,Summer,2012,June,11,Wednesday,Working Day,Mist,0.56,0.5303,0.56,0.194,65,162,227,209
2012-06-05,Summer,2012,June,12,Wednesday,Working Day,Mist,0.54,0.5152,0.56,0.2239,45,202,247,209
2012-06-05,Summer,2012,June,13,Wednesday,Working Day,Mist,0.6,0.6212,0.46,0.1642,66,201,267,209
2012-06-05,Summer,2012,June,14,Wednesday,Working Day,Mist,0.58,0.5455,0.46,0.1642,82,194,276,209
2012-06-05,Summer,2012,June,15,Wednesday,Working Day,Mist,0.58,0.5455,0.46,0.1343,54,218,272,209
2012-06-05,Summer,2012,June,16,Wednesday,Working Day,Clear,0.6,0.6212,0.43,0.194,91,382,473,209
2012-06-05,Summer,2012,June,17,Wednesday,Working Day,Clear,0.6,0.6212,0.43,0.0,86,764,850,209
2012-06-05,Summer,2012,June,18,Wednesday,Working Day,Clear,0.6,0.6212,0.43,0.194,111,679,790,209
2012-06-05,Summer,2012,June,19,Wednesday,Working Day,Clear,0.58,0.5455,0.46,0.2537,68,445,513,209
2012-06-05,Summer,2012,June,20,Wednesday,Working Day,Clear,0.56,0.5303,0.49,0.2239,44,371,415,209
2012-06-05,Summer,2012,June,21,Wednesday,Working Day,Clear,0.54,0.5152,0.56,0.1642,30,253,283,209
2012-06-05,Summer,2012,June,22,Wednesday,Working Day,Clear,0.56,0.5303,0.52,0.1045,22,171,193,209
2012-06-05,Summer,2012,June,23,Wednesday,Working Day,Clear,0.54,0.5152,0.56,0.0896,20,93,113,209
2012-06-06,Summer,2012,June,0,Thursday,Working Day,Clear,0.52,0.5,0.59,0.0896,3,46,49,208
2012-06-06,Summer,2012,June,1,Thursday,Working Day,Clear,0.52,0.5,0.68,0.0,6,21,27,208
2012-06-06,Summer,2012,June,2,Thursday,Working Day,Clear,0.5,0.4848,0.68,0.0,4,7,11,208
2012-06-06,Summer,2012,June,3,Thursday,Working Day,Clear,0.46,0.4545,0.82,0.0,0,8,8,208
2012-06-06,Summer,2012,June,4,Thursday,Working Day,Clear,0.46,0.4545,0.82,0.1045,3,7,10,208
2012-06-06,Summer,2012,June,5,Thursday,Working Day,Clear,0.48,0.4697,0.77,0.0,1,37,38,208
2012-06-06,Summer,2012,June,6,Thursday,Working Day,Clear,0.48,0.4697,0.77,0.0,7,165,172,208
2012-06-06,Summer,2012,June,7,Thursday,Working Day,Clear,0.5,0.4848,0.72,0.0,16,531,547,208
2012-06-06,Summer,2012,June,8,Thursday,Working Day,Clear,0.54,0.5152,0.68,0.0,31,637,668,208
2012-06-06,Summer,2012,June,9,Thursday,Working Day,Clear,0.56,0.5303,0.6,0.0896,35,268,303,208
2012-06-06,Summer,2012,June,10,Thursday,Working Day,Clear,0.6,0.6212,0.46,0.0896,55,148,203,208
2012-06-06,Summer,2012,June,11,Thursday,Working Day,Clear,0.62,0.6212,0.43,0.0896,65,161,226,208
2012-06-06,Summer,2012,June,12,Thursday,Working Day,Clear,0.62,0.6212,0.38,0.0,80,235,315,208
2012-06-06,Summer,2012,June,13,Thursday,Working Day,Clear,0.62,0.6212,0.41,0.0896,73,230,303,208
2012-06-06,Summer,2012,June,14,Thursday,Working Day,Clear,0.64,0.6212,0.38,0.0,111,191,302,208
2012-06-06,Summer,2012,June,15,Thursday,Working Day,Clear,0.64,0.6212,0.38,0.0,75,225,300,208
2012-06-06,Summer,2012,June,16,Thursday,Working Day,Clear,0.64,0.6212,0.41,0.1343,107,345,452,208
